estacion,tendencia_m_año,r2,p_valor,n_mediciones,nivel_medio,rango_m,año_inicio,año_fin,x,y,masa_agua
Piezòmetre - Ter S-17-C,-0.002328850159006575,0.0008096244195717154,0.641594656941008,270.0,7.220000000000001,5.23,2000.0,2024.0,506319.18,4658290.79,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-3-B,-0.000865675852738871,8.223814969303143e-05,0.9147009158695236,142.0,10.239295774647887,2.8400000000000016,2000.0,2013.0,502233.46,4656266.62,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-56,0.23094361629664015,0.2114607819083539,6.60821820112653e-10,163.0,-2.684907975460123,14.1,2000.0,2023.0,510931.04,4651350.05,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-7-B,0.3751912547512018,0.4523155241339801,1.870629272080009e-08,55.0,9.378909090909092,5.180000000000001,2000.0,2011.0,502112.0,4655976.0,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-8',0.01571443438828576,0.0320997258346884,0.024295016163783732,158.0,8.833797468354431,2.34,2000.0,2023.0,506097.24,4653107.79,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-8-A,0.023449215206824667,0.17466337541072913,1.7821298289150066e-13,285.0,-0.6018245614035087,2.72,2000.0,2026.0,513630.05,4652294.83,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-8-B,-0.008116362514308872,0.02629161123231751,0.008301286795927607,264.0,10.234280303030303,3.92,2000.0,2024.0,502230.0,4656265.0,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-9-B,0.16682998269537574,0.2485398136737072,3.6483940982314244e-10,140.0,9.7865,4.819999999999999,2000.0,2012.0,502121.0,4655981.0,Fluviodeltaic del Baix Ter
Piezòmetre - Terrassa-1,-0.149559541377621,0.08004238074537644,0.00016222107990645487,173.0,155.5993641618497,30.069999999999993,2000.0,2024.0,419418.3,4598362.5,Detrític neogen del Vallès
Piezòmetre - Terrassa-2,0.0709091227376688,0.0178298078395905,0.08166473431275818,171.0,180.00807017543858,30.590000000000003,2000.0,2024.0,419415.8,4598358.1,Detrític neogen del Vallès
Piezòmetre - Terrassa-3,0.1222213326512095,0.05751225721295854,0.0022551964007443276,160.0,151.820625,33.29000000000002,2000.0,2024.0,419418.6,4598362.4,Detrític neogen del Vallès
Piezòmetre - Terrassa-4,-0.04067795340777707,0.010361344912057941,0.2016999333885795,159.0,152.96666666666664,43.41,2000.0,2024.0,419415.7,4598357.8,Detrític neogen del Vallès
Piezòmetre - Torredembarra,0.0023570389985062864,0.0001479734031842141,0.8388413564937708,282.0,2.8734255319148936,23.9,2000.0,2024.0,362876.77,4557136.25,Baix Gaià
Piezòmetre - Vallmoll,-0.2410455238594224,0.029608302578008814,5.751313137255304e-12,1580.0,136.97138801011454,47.349999999999994,2000.0,2026.0,354563.94,4565230.93,Alt Camp
Piezòmetre - Vendrell,-0.19499804888331312,0.09148890442856404,2.8656402244466405e-07,277.0,19.449097472924187,26.480000000000004,2000.0,2024.0,377919.32,4565108.22,Garraf
Piezòmetre - Vilardida,-0.011042340629406169,0.016411602799766736,0.2978219232981947,68.0,214.4366176470588,0.7700000000000102,2000.0,2007.0,362642.0,4572014.0,Alt Camp
Piezòmetre - Vilaseca S-01,0.06366069911821935,0.2138259181312992,4.033947665092636e-10,165.0,47.1189090909091,5.039999999999999,2000.0,2024.0,343525.92,4554459.09,Baix Camp
Piezòmetre - Vilaseca S-30,0.1122576173054787,0.25941244346340936,2.4227936100649037e-47,698.0,13.055063586270057,15.36,2000.0,2024.0,343566.94,4550907.15,Baix Camp
Piezòmetre - Vilassar,-0.010367579367090094,0.010754955906642308,0.09713457585762872,257.0,-0.06071206225680935,10.35,2000.0,2024.0,449105.32,4595457.33,Maresme
Piezòmetre - Viver,-0.006618883792099168,0.002874844250752145,0.17651585579186344,637.0,2.015585175319728,4.8,2000.0,2024.0,351893.88,4553236.35,Baix Francolí
QLSub - 240-K.11,-0.16963194700725276,0.3185568085800679,4.867954699431932e-25,281.0,116.96494661921709,9.400000000000006,2000.0,2024.0,353099.21,4564130.72,Alt Camp
QLSub - Ajmt Celrà - Pou Camí Molins Vell,0.033633837965089626,0.025456187249524937,0.5550350215678532,16.0,39.253812499999995,4.899000000000001,2005.0,2026.0,489034.0,4653489.0,Fluviodeltaic del Baix Ter
QLSub - Ajmt La Roca - Pou Can Pipa,-0.010854522472214771,0.003726574854676233,0.8223032518739857,16.0,122.80125000000001,4.040000000000006,2007.0,2026.0,444566.7,4604688.3,Al·luvials del Vallès
QLSub - Ajmt Martorell - Pou La Torre 5,0.07376799292883135,0.15314310875916184,0.18607022277110252,13.0,48.130769230769225,3.539999999999999,2008.0,2026.0,410709.0,4592774.0,Cubeta d'Abrera
QLSub - Ajunt. Martorell - Pou La Torre 1,0.0034472220672817303,0.0007418800440953617,0.9296177414087262,13.0,43.10153846153847,2.950000000000003,2008.0,2026.0,410891.0,4592781.0,Cubeta d'Abrera
QLSub - Ajuntament,2.538810627027969,0.3489706451342774,0.04312165721412775,12.0,511.9741666666667,80.85000000000002,2009.0,2026.0,448699.35,4639186.6,Montseny-Guilleries
QLSub - Ajuntament De Santa Bàrbara (Lledó 2),0.15353599819778402,0.06606951784565009,0.0018024243435838835,145.0,3.6946206896551725,21.33,2004.0,2024.0,290060.15,4513041.61,Plana de la Galera
QLSub - Ajuntament Les Masies De Voltregà - Pou 1,0.8116324398147973,0.021504874371912126,0.6326073297664612,13.0,470.4253846153846,65.81,2002.0,2012.0,437221.0,4653221.0,Plana de Vic - Collsacabra
QLSub - Ajuntament Les Masies De Voltregà - Pou 3 // Pou Parató,1.8302815994192851,0.2830779605190595,0.09205130787162397,11.0,472.93454545454546,35.75,2006.0,2016.0,437346.0,4652986.0,Plana de Vic - Collsacabra
QLSub - Altet 2,0.4456389380202381,0.10296080972331909,0.194191424046595,18.0,358.6277777777778,39.0,2003.0,2026.0,345106.0,4614986.0,Calcàries de Tàrrega
QLSub - Argentona P-4,0.24155713589988306,0.19716982738481412,1.412267149753955e-105,2171.0,63.2419170121296,14.533999999999992,2000.0,2024.0,449679.37,4601739.94,Maresme
QLSub - Arquells,0.10731905000104629,0.05806531370047813,0.42773700329892883,13.0,504.97538461538454,8.279999999999973,2010.0,2026.0,359721.0,4611360.0,Calcàries de Tàrrega
QLSub - Aubí Camp De Futbol,-0.05837086234731538,0.06149597740272069,0.4621956706806245,11.0,0.3363636363636365,3.7,2008.0,2025.0,510006.0,4633495.0,Al·luvials de la Baixa Costa Brava
QLSub - B-0-A (Malgrat De Mar),0.03555446626595349,0.11596692169902753,1.0521592104716604e-05,160.0,-0.5129625,3.03,2000.0,2024.0,479528.0,4611177.0,Al·luvials de la baixa i delta de la Tordera
QLSub - B-1-A (Malgrat De Mar),-0.020610380142081493,0.025272591676444803,0.011498516332173183,252.0,0.5146031746031746,4.109999999999999,2000.0,2024.0,480151.0,4611857.0,Al·luvials de la baixa i delta de la Tordera
QLSub - B-5-A  (Malgrat De Mar),-0.035829484495182376,0.05300936768042286,0.016018658523656006,109.0,2.1309724770642204,5.344,2000.0,2024.0,480527.0,4612475.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Bonastre,1.2362857939437668,0.25067670350684307,2.9288628551183827e-05,63.0,138.2136507936508,23.5,2000.0,2009.0,369456.0,4564046.0,Bloc del Gaià-Bonastre
QLSub - Bonmatí,-0.006677368934583082,0.0014676804975041365,0.9163190674144329,10.0,124.81700000000001,3.1200000000000045,2006.0,2025.0,472626.44,4646435.43,"Al·luvials del Ter Mig, Brugent i Llémena"
QLSub - Botarell-4,0.31243848145555514,0.009942029620333925,0.784040573677842,10.0,160.49200000000002,79.9,2002.0,2023.0,331804.0,4556617.0,Baix Camp
QLSub - Bovila,0.11611273022193142,0.01844899684695039,0.10576921480388228,143.0,81.31251748251748,19.08,2000.0,2024.0,349633.95,4562423.45,Baix Camp
QLSub - C-1-A (Palafolls),-0.08404783496020792,0.08976257377475871,6.417626865863139e-07,266.0,3.6908383458646616,8.48,2000.0,2024.0,480112.0,4613116.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Cal Ferrer,0.12644383924247873,0.894374664000987,6.811681979316053e-36,72.0,276.5159722222222,2.6999999999999886,2008.0,2026.0,468211.51,4656819.18,"Al·luvials del Ter Mig, Brugent i Llémena"
QLSub - Cal Gili,-0.19183006809163125,0.5078978919021009,0.0028655355502472135,15.0,475.44933333333324,5.240000000000009,2008.0,2025.0,358412.0,4618963.0,Calcàries de Tàrrega
QLSub - Calafell-4,0.004383246072505657,3.7477740499363325e-05,0.9436088500528048,136.0,24.270367647058826,36.379999999999995,2000.0,2011.0,380990.89,4565397.58,Garraf
QLSub - Cambres Frigorífiques,0.13950360952469812,0.17849685023016454,0.1954922492284245,11.0,273.6545454545455,4.079999999999984,2008.0,2022.0,330011.05,4624708.48,N/D - Subterrània
QLSub - Camp Canto Empresa (Montfil),-0.033695445306325594,0.0037332767228575015,0.3986074744917846,193.0,203.98051813471503,13.670000000000016,2008.0,2026.0,467427.16,4675772.02,Baixa Garrotxa-Pla de l'Estany
QLSub - Campanyà,-0.9074506347616998,0.6288728139779518,0.006202675515323991,10.0,170.01799999999997,24.92999999999998,2002.0,2021.0,343939.0,4563462.0,Baix Camp
QLSub - Can Benet,-0.1844300709782375,0.23107680660212207,8.514007487868984e-12,180.0,473.19494444444445,7.100000000000023,2008.0,2026.0,454415.0,4661981.0,Fluviovolcànic de la Garrotxa
QLSub - Can Falgas,0.14394221772866728,0.2561052646170347,0.06483502371844029,14.0,86.18007142857142,5.798999999999992,2007.0,2026.0,483426.0,4645095.0,Plioquaternari de l'Onyar
QLSub - Can L'Esgleas,0.014936887728858973,0.01472089054651413,0.0444001951459516,275.0,-0.6315490909090908,8.26,2000.0,2024.0,451621.04,4597326.52,Maresme
QLSub - Can Matavaques,2.312853950363844,0.04490678165464857,0.32018250787549696,24.0,539.8825,373.98,2004.0,2026.0,435652.0,4636555.0,Plana de Vic - Collsacabra
QLSub - Can Padellas,0.02921072824202586,0.022624178610469045,0.06006375494298811,157.0,-0.5897452229299364,12.65,2000.0,2024.0,445693.2,4593539.15,Maresme
QLSub - Can Paleta,-0.2774452799098941,0.11165609681497707,3.784122533609493e-06,183.0,462.9590163934426,17.319999999999993,2008.0,2026.0,453617.0,4664226.0,Fluviovolcànic de la Garrotxa
QLSub - Can Serra,-0.47478101427418334,0.7067733839236207,6.574470851717915e-06,19.0,226.6043421052631,13.039999999999992,2007.0,2024.0,446686.14,4611590.58,Detrític neogen del Vallès
QLSub - Can Teixidó,-0.08461227684295734,0.012974033785820986,0.1439561529008366,166.0,-1.061144578313253,46.98,2000.0,2015.0,441591.08,4591740.78,Maresme
QLSub - Can Valencia,-0.32574169994456986,0.0982464934430172,0.25528447790882114,15.0,495.7613333333333,24.49000000000001,2007.0,2026.0,438171.0,4638596.0,Plana de Vic - Collsacabra
QLSub - Canosa,0.4924036595272078,0.45977135888060355,0.007692980446824523,14.0,404.3585714285715,16.0,2007.0,2025.0,353296.0,4623106.0,Calcàries de Tàrrega
QLSub - Casa  D'Amunt,1.0963720820262495,0.030778667978019116,0.6278237236483539,10.0,494.716,54.75,2003.0,2012.0,436505.39,4646724.71,Plana de Vic - Collsacabra
QLSub - Casa La Noguera,0.5580381306520273,0.09112392601795431,0.3966188738213555,10.0,489.56100000000004,13.699999999999989,2004.0,2011.0,439674.0,4640003.0,Plana de Vic - Collsacabra
QLSub - Caseta De Muntades,0.10906023793953366,0.009745045996210596,0.7727601485163385,11.0,538.1163636363636,9.540000000000077,2004.0,2014.0,440404.0,4654251.0,Plana de Vic - Collsacabra
QLSub - Castellnou D'Ossó,-0.06305569326235225,0.08764037150440226,0.00028562294254727544,146.0,348.3660616438357,9.150000000000034,2008.0,2026.0,345577.0,4625300.0,Calcàries de Tàrrega
QLSub - Com.Reg.Fond.-Nou,4.396653413528963,0.31350643392762967,0.03731992384671585,14.0,228.27785714285713,164.27,2007.0,2026.0,323736.0,4610945.0,Al·luvial d'Urgell
QLSub - Cooperativa Sant Roc,0.9465587647692869,0.29145260564316494,0.05686128355683159,13.0,222.6969230769231,37.900000000000006,2007.0,2026.0,323745.0,4612839.0,Al·luvial d'Urgell
QLSub - Cr Pou La Caramella,2.385166708142974,0.1074503286989052,0.004940681986526628,72.0,118.36069444444443,68.06000000000002,2000.0,2006.0,280948.8,4520123.1,Mesozoic de la Galera
QLSub - Ctra A Vilanova De B,0.2726008279595421,0.6550107154646766,0.0008033569687925201,13.0,293.4676923076923,4.6299999999999955,2008.0,2023.0,330904.0,4609808.0,Al·luvial d'Urgell
QLSub - Cubes Barbens(P-11),5.2142747928592375,0.17186437890810727,0.1802655929162232,12.0,256.7341666666667,242.38,2008.0,2026.0,334931.0,4616287.0,Al·luvial d'Urgell
QLSub - D-1-A (Tordera),-0.022525994933104528,0.006961427026803164,0.18588413637800325,253.0,8.607553359683795,11.639999999999999,2000.0,2024.0,479347.0,4615135.0,Al·luvials de la baixa i delta de la Tordera
QLSub - D-1-B (Tordera),-0.023985790692462833,0.006729660310996546,0.2722627181839171,181.0,8.120408839779005,14.3,2000.0,2024.0,479349.0,4615132.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Dipòsit,0.5911821621611607,0.044349060340810695,0.009689531562483129,150.0,47.788133333333334,62.370000000000005,2000.0,2024.0,431287.64,4601512.18,Detrític neogen del Vallès
QLSub - Dragados,-0.0016408966246368498,0.000997944567919847,0.5610014062222426,341.0,0.4713489736070381,4.98,2000.0,2024.0,319249.0,4535002.0,l'Ametlla de Mar- Perelló
QLSub - El Vilar De Palau,0.8284955536972861,0.0971282570566512,0.16904897347417758,21.0,468.5923809523808,75.0,2003.0,2024.0,437689.0,4648467.0,Plana de Vic - Collsacabra
QLSub - Els Maiols,3.255636910959837,0.0013507623609160058,0.9145666811774709,11.0,605.3027272727272,691.8,2004.0,2011.0,440386.0,4631956.0,Plana de Vic - Collsacabra
QLSub - Entrada Os,0.1483669378062932,0.2757875857493396,0.053812137084031306,14.0,438.67,3.32000000000005,2014.0,2025.0,311305.0,4638197.0,Serres marginals catalanes
QLSub - Foix P-71,-1.5136192165834625,0.09470108262404904,0.026464320746162007,52.0,18.113615384615386,91.66,2008.0,2023.0,388010.0,4567059.0,Garraf
QLSub - Foix S-5,0.646186048197527,0.03388416317312821,0.02274279134466356,153.0,39.69679738562092,51.32000000000001,2000.0,2023.0,387400.0,4567732.0,Garraf
QLSub - Font Negra - Ajmt Berga,0.5212720989149934,0.7893063105294017,4.946387158223771e-05,13.0,904.2308461538462,9.999000000000024,2007.0,2026.0,403467.9,4662946.4,Conca alta de Cardener i Llobregat
QLSub - Font Vella (Principal),0.06855775539297013,0.10874363922911615,0.27119222402766974,13.0,379.95846153846156,2.6999999999999886,2008.0,2025.0,336081.95,4601688.39,N/D - Subterrània
QLSub - Francesc Ajuntament Sant Jaume,0.07929033663207839,0.07881962221448961,0.02349327294077105,65.0,193.16000000000003,5.860000000000014,2008.0,2026.0,467587.64,4673370.51,Baixa Garrotxa-Pla de l'Estany
QLSub - Futbol 1,0.2952974639729857,0.4853084544302802,0.005634781522573558,14.0,223.29071428571433,8.509999999999991,2007.0,2026.0,321490.0,4615844.0,Al·luvial d'Urgell
QLSub - Galliçans,0.30455545963497066,0.0720977909022834,0.3146361144002007,16.0,509.855625,36.0,2005.0,2026.0,435088.0,4649462.0,Plana de Vic - Collsacabra
QLSub - Gc-1-A (El Prat De Llobregat),-0.0018685816869744238,0.0046022352519147925,0.28143712925748543,254.0,0.4566141732283464,2.78,2000.0,2024.0,426519.0,4572027.0,Vall baixa i Delta del Llobregat
QLSub - Gc-1-C (El Prat De Llobregat),0.2666470051141794,0.4091044472147615,8.954013411303457e-32,264.0,-3.3704545454545456,15.93,2000.0,2026.0,426514.1,4572023.77,Vall baixa i Delta del Llobregat
QLSub - Granja D'Escarp,-0.7749560682748955,0.022889250432907175,0.6765206413295192,10.0,55.68599999999999,108.78,2007.0,2026.0,278378.0,4589163.0,Al·luvial del baix Segre_Cat
QLSub - Granja D'Ànecs,0.5454632621223832,0.08377498333982264,0.33746617638589305,13.0,94.46776923076924,31.5,2006.0,2025.0,477066.0,4646735.0,"Al·luvials del Ter Mig, Brugent i Llémena"
QLSub - Granja Jordali,4.944473441997611,0.5654968999655026,0.007598158401938819,11.0,308.0327272727273,103.89999999999998,2007.0,2023.0,340406.0,4613945.0,Al·luvial d'Urgell
QLSub - Granja Oliveres,2.656079670686715,0.2406218375802702,0.0329775985214303,19.0,56.344210526315784,99.77499999999999,2007.0,2026.0,487226.55,4657895.34,Detrític neogen de l'Empordà
QLSub - Granja Pradell,-0.02541236587744297,0.310428230214794,0.0249565483240111,16.0,306.5,1.1000000000000227,2003.0,2026.0,335974.0,4629599.0,N/D - Subterrània
QLSub - Granja Puigoriol,0.04695476273259935,0.017956208734772775,0.5230881454490828,25.0,497.17400000000004,12.569999999999993,2004.0,2026.0,435916.35,4641445.7,Plana de Vic - Collsacabra
QLSub - Granja Sant Salvador,10.275791260726542,0.3569097223279102,0.06817868462040064,10.0,306.07700000000006,283.0,2009.0,2026.0,321906.0,4595546.0,N/D - Subterrània
QLSub - Granja Siso,-0.10340058758707309,0.46648112569012756,0.020537530051337783,11.0,286.88545454545454,2.0500000000000114,2013.0,2025.0,286936.0,4620082.0,N/D - Subterrània
QLSub - Guinovart,-0.010847259735517875,0.015394444301388113,0.14268727620137348,141.0,86.48078014184397,2.5799999999999983,2000.0,2011.0,351882.54,4564805.09,Baix Camp
QLSub - Horta Can Canya,-0.030756731554664116,0.10930830557631971,0.29388019498041845,12.0,251.66833333333332,1.7199999999999989,2008.0,2026.0,421584.3,4601526.2,Detrític neogen del Vallès
QLSub - Humbert,-0.00466108202038668,0.003821763652845871,0.8200822126588917,16.0,98.718125,1.4299999999999926,2008.0,2026.0,288003.0,4596535.0,Al·luvial del baix Segre_Cat
QLSub - Inc-Roda,-1.6774042863416856,0.13762751004325463,5.936821136753371e-06,141.0,53.387517730496455,60.519999999999996,2000.0,2017.0,369784.0,4562211.35,Bloc del Gaià-Bonastre
QLSub - Iryda-B,0.05264752518723595,0.026302891447643695,1.6449252535184102e-11,1704.0,-0.1137625045631847,4.93,2000.0,2018.0,481166.0,4611815.0,Al·luvials de la baixa i delta de la Tordera
QLSub - K-1,0.051815001075108134,0.22123777139428524,9.6954402578342e-10,152.0,64.8043355263158,5.579999999999998,2000.0,2024.0,468157.24,4620777.43,Al·luvials de l'alta i mitjana Tordera
QLSub - L'Estany D'En Mirà Pou-2,-0.23774989334477276,0.14090655270580643,0.0026442541382190906,62.0,457.4087096774194,11.550000000000011,2008.0,2026.0,453879.57,4666681.31,Fluviovolcànic de la Garrotxa
QLSub - L'Estany Del Mirà 1 - Pou 1,0.15072852653016686,0.11328847241240507,2.1352030595527614e-84,3154.0,458.2604542954826,9.719158175000018,2007.0,2021.0,453899.17,4666692.11,Fluviovolcànic de la Garrotxa
QLSub - L-1 (Sant Feliu De Buixalleu),-0.0026537748322204555,0.004662610160577485,0.3570487474102856,184.0,65.45124456521741,2.8800000000000097,2000.0,2024.0,466924.23,4619664.43,Montseny-Guilleries
QLSub - La Rotllada 2,43.67983028189757,0.20242008371961032,0.16498965887767358,11.0,843.3036363636365,746.05,2007.0,2015.0,451441.94,4655354.88,Plana de Vic - Collsacabra
QLSub - Les Planes,-0.1366840474251318,0.10542770681046579,0.23768951664899882,15.0,288.728,8.370000000000005,2008.0,2026.0,328276.0,4606116.0,Al·luvial d'Urgell
QLSub - Les Rieres Del Pujolar,1.5398205703090053,0.013860945991496777,0.5586494828761304,27.0,426.1485185185185,494.37,2002.0,2026.0,441656.0,4648496.0,Plana de Vic - Collsacabra
QLSub - Les Solanes 2,2.1683600037131017,0.21597501262486957,0.08092078803753182,15.0,526.4046666666667,107.39999999999998,2007.0,2025.0,352897.0,4607176.0,Calcàries de Tàrrega
QLSub - M-1 (Sant Celoni),-0.020596979904122507,0.03156522702243439,0.0024773785187329465,288.0,78.99830555555555,5.890000000000001,2000.0,2024.0,463474.72,4618969.66,Al·luvials de l'alta i mitjana Tordera
QLSub - M-2 (Sant Celoni),-0.027243503428525228,0.07000231068154175,5.956355550297491e-06,285.0,81.89483157894736,5.420000000000002,2000.0,2024.0,462982.71,4618658.26,Al·luvials de l'alta i mitjana Tordera
QLSub - Mas Castany,0.10263936616001616,0.035591149415844986,0.3270397055386868,29.0,498.9720689655174,21.649999999999977,2002.0,2026.0,439227.0,4655606.0,Plana de Vic - Collsacabra
QLSub - Mas Ferrer,-0.016368468463013992,0.056536864377113104,0.4340700341156495,13.0,0.35615384615384615,1.26,2008.0,2024.0,513769.0,4652137.0,Fluviodeltaic del Baix Ter
QLSub - Mas La Cavalleria,-1.6377264090959862,0.7072329450928159,4.480635015915628e-05,16.0,422.401875,45.950000000000045,2004.0,2025.0,441769.0,4650024.0,Plana de Vic - Collsacabra
QLSub - Mas Nic,-0.21716426963319302,0.30562761158950585,3.838188762808025e-06,61.0,453.0159016393443,7.819999999999993,2008.0,2024.0,457349.58,4667523.28,Fluviovolcànic de la Garrotxa
QLSub - Mas Poquí - Pou 2,-0.03317294730106832,0.0021019300102143425,0.5660714972274791,159.0,455.4208176100629,12.600000000000023,2008.0,2026.0,454177.4,4668218.4,Fluviovolcànic de la Garrotxa
QLSub - Mas Rovelló,-0.006776000987406613,0.0010889521255255114,0.8933147235357319,19.0,489.9299999999999,4.149999999999977,2005.0,2026.0,442095.0,4652244.0,Plana de Vic - Collsacabra
QLSub - Mas Targarona,0.13932409174106583,0.03758651566055052,0.4127803114143115,20.0,552.013,22.0,2002.0,2026.0,441856.0,4657146.0,Plana de Vic - Collsacabra
QLSub - Mas Vellvespre,-0.08735811399292386,0.20560414035381505,4.4846485055720346e-11,191.0,344.8866492146597,4.9599999999999795,2008.0,2026.0,456831.62,4673322.39,Fluviovolcànic de la Garrotxa
QLSub - Mina Molí Frontera,-0.010441596834456704,0.05671115788495042,0.31198446884484543,20.0,507.6004999999999,1.25,2004.0,2026.0,441806.36,4641895.66,Plana de Vic - Collsacabra
QLSub - Mina Serrat Del Vent,0.8718115644716934,0.3286710351502564,0.06521286831416305,11.0,861.9090909090909,55.0,2004.0,2026.0,451785.45,4651566.6,Plana de Vic - Collsacabra
QLSub - Molí,-0.04864337563756989,0.06590844193408471,0.3971629616652319,13.0,451.94769230769236,3.009999999999991,2008.0,2025.0,335577.0,4596079.0,N/D - Subterrània
QLSub - Murugó,2.405313012385568,0.13045774119508521,0.24869371535884102,12.0,519.4391666666668,83.0,2013.0,2026.0,332806.0,4680547.0,Tremp-Isona
QLSub - N-1 (Gualba),0.06199064813715229,0.5176357593805457,9.317713037040063e-46,279.0,104.58329390681004,5.247,2000.0,2024.0,460161.0,4617237.0,Al·luvials de l'alta i mitjana Tordera
QLSub - Negral,5.439089656816816,0.31891719436212174,0.03537286363030011,14.0,183.55857142857144,201.7,2007.0,2026.0,320687.0,4616752.0,Al·luvial d'Urgell
QLSub - Nou Pou De Les Parets,0.07024252366405292,0.009492068391730677,0.7403865691025061,14.0,499.0714285714285,15.019999999999982,2008.0,2026.0,311982.0,4638790.0,Serres marginals catalanes
QLSub - Oriacarla,0.320546099454421,0.07387279083710882,0.2752510314652224,18.0,1.734138888888889,24.77,2005.0,2025.0,481226.0,4611835.0,Al·luvials de la baixa i delta de la Tordera
QLSub - P-1 (Sant Esteve De Palautordera),-0.033526147155496955,0.04867097006016896,0.00017842598449363065,284.0,264.6870422535211,7.470000000000027,2000.0,2024.0,452263.0,4618840.0,Al·luvials de l'alta i mitjana Tordera
QLSub - POU KEMMLIT (AJT. DE FALSET),0.10292371883513451,0.05516693880826316,0.0007900542557710863,201.0,315.32268656716417,21.96999999999997,2000.0,2024.0,316247.0,4557126.0,Priorat
QLSub - Palamós,4.675101283936564,0.3526259143151666,0.025156420550111483,14.0,652.2521428571428,169.14999999999998,2007.0,2026.0,364980.0,4610919.0,Calcàries de Tàrrega
QLSub - Partida La Coma,-0.0695702031893842,0.27074922105763943,0.08286676720458197,12.0,196.57416666666666,1.8700000000000045,2013.0,2025.0,307241.0,4617581.0,N/D - Subterrània
QLSub - Peralada-1,0.24030146053291243,0.5130592794001725,0.013152575077895476,11.0,14.576454545454546,7.289,2005.0,2025.0,500691.77,4684563.28,Fluviodeltaic del Fluvià - Muga
QLSub - Piezòmetre De Foix,0.270818047132743,0.015463718406676269,5.336085431128092e-05,1050.0,51.54065714285714,45.900000000000006,2000.0,2026.0,387094.79,4567964.53,Garraf
QLSub - Piezòmetre Marçà (Descampat),-0.030520111049665267,0.04281952749571824,0.0002440521656867718,310.0,279.50277419354836,12.95999999999998,2000.0,2024.0,314928.0,4555354.0,Priorat
QLSub - Piezómetre Solana (Pou Bertomeu),-0.37436632333623976,0.019477000313407218,0.11327999666733816,130.0,17.88692307692308,35.47,2000.0,2024.0,284050.1,4508234.65,Mesozoic de la Galera
QLSub - Pif B-6,0.005484393376219957,0.0001692407695513825,0.8694905952916092,162.0,55.69586419753086,12.340000000000003,2000.0,2024.0,346769.91,4557736.01,Baix Camp
QLSub - Pla De S'Abanell,0.4462882323279356,0.24347571383439337,0.07296689189552327,14.0,1.6094285714285717,15.98,2008.0,2025.0,481566.0,4612035.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Plana,-0.06383501841084638,0.16642197633675607,0.16642845674759393,13.0,125.81384615384617,2.0,2011.0,2025.0,292649.0,4600142.0,N/D - Subterrània
QLSub - Plaça Martorell,0.05953131489666606,0.06801641285022536,0.0001649019991860208,204.0,1.595049019607843,13.629999999999999,2000.0,2021.0,370470.0,4561178.0,Baix Gaià
QLSub - Pou  Ajuntament De Marçà (Igme),0.831667638826469,0.2342121329543233,7.15782584220807e-06,78.0,270.4228205128205,18.44999999999999,2000.0,2004.0,317518.5,4554392.47,Fossa de Móra
QLSub - Pou 05 Matabens - Aigües De Mataró,0.03198184556285424,0.005381228711160347,0.7950092450378338,15.0,70.45796666666666,13.328500000000005,2004.0,2026.0,449281.0,4602345.0,Maresme
QLSub - Pou 1  Ajunt. De Massanes,-0.2583399189014931,0.13615992009065433,0.26409802097658164,11.0,65.40372727272727,16.53,2006.0,2026.0,470982.0,4624375.0,Plioquaternari de la Riera Santa Coloma
QLSub - Pou 1 - Ajmt Llagostera,0.21074299432656254,0.19208337815144094,0.10224198945583376,15.0,123.27873333333332,9.068999999999988,2007.0,2026.0,491113.0,4629724.0,Plioquaternari de l'Onyar
QLSub - Pou 1 - Casa De Colònies El Bosc De La Massana,1.5868387465534635,0.20220292926173536,0.19227591035985947,10.0,84.53,39.239999999999995,2013.0,2026.0,481423.0,4645113.0,Plioquaternari de l'Onyar
QLSub - Pou 1 Can Batllori,0.07454418870047742,0.07106911440211694,0.3368267229508257,15.0,91.7634,7.498999999999995,2006.0,2025.0,478839.0,4646385.0,"Al·luvials del Ter Mig, Brugent i Llémena"
QLSub - Pou 1 Canuto Vila,0.1153138301774679,0.08465529524811648,0.414732742925479,10.0,188.27500000000003,3.0,2005.0,2013.0,441057.13,4611764.62,Al·luvials del Vallès
QLSub - Pou 1 Del Mas El Colomer (Canova D'En Ribes),0.007551804635234331,0.002664898083416903,0.6977968664852277,59.0,346.9477966101695,2.5,2008.0,2026.0,455654.0,4673570.0,Fluviovolcànic de la Garrotxa
QLSub - Pou 1 Finca Cinc Sl,0.8577604459116842,0.10708045347707267,0.21602659778800118,16.0,66.4324125,67.186,2005.0,2025.0,464804.0,4619350.0,Al·luvials de l'alta i mitjana Tordera
